T Z1 Z2 Z3 Z4 Z5
4485.88069842433 1.30889705000303E-18 9.57533436341244E-12 7.86638726266939E-7 0.00601486847060662 99.9939843448811
4532.68907999608 1.24487721984117E-18 9.21852241387382E-12 7.66851060076167E-7 0.00594569381684031 99.9940535393229
4579.98588841924 1.18401942322474E-18 8.87519672889724E-12 7.47575449094621E-7 0.0058773691228292 99.9941218832928
4627.77622023383 1.12616599621511E-18 8.54484060251625E-12 7.28798294065453E-7 0.00580988336417808 99.994189387829
4676.06522516021 1.07116720886245E-18 8.22695738511796E-12 7.1050636567951E-7 0.00574322566626268 99.9942560638192
4724.85810665405 1.01888086236719E-18 7.92106969513571E-12 6.92686794283908E-7 0.00567738530211017 99.9943219220032
4774.16012246698 9.69171906873697E-19 7.62671866210219E-12 6.75327059883032E-7 0.00561235169031165 99.994386972975
4823.9765852132 9.2191207883033E-19 7.34346319979916E-12 6.58414982423328E-7 0.00554811439296449 99.9944512271847
4874.31286294193 8.76979556905777E-19 7.07087930829459E-12 6.41938712353818E-7 0.00548466311364538 99.9945146949406
4925.17437971584 8.3425863550402E-19 6.80855940370451E-12 6.25886721454244E-7 0.00542198769541268 99.9945773864111
4976.56661619554 7.9363941497023E-19 6.55611167456648E-12 6.10247793923212E-7 0.00536007811883828 99.9946393116268
5028.49511023016 7.55024653159582E-19 6.31321097043879E-12 5.95016357659644E-7 0.00529895908522117 99.9947004458921
5080.96545745406 7.18320583031806E-19 6.07953638791463E-12 5.80186321343205E-7 0.00523865200247907 99.9947607678051
5133.98331188985 6.83416700679562E-19 5.85462268121395E-12 5.65735273077518E-7 0.00517906952692102 99.994820364732
5187.55438655761 6.50223949623967E-19 5.63813731367701E-12 5.51653300593755E-7 0.00512020254235999 99.9948792457987
5241.6844540905 6.18657716191259E-19 5.42976052146354E-12 5.37930756536113E-7 0.00506204205200305 99.9949374200118
5296.37934735682 5.88637606053448E-19 5.22918481729875E-12 5.24558251236996E-7 0.00500457917683108 99.9949948962597
5351.64496008854 5.60087232098094E-19 5.03611451371336E-12 5.1152664569295E-7 0.00494780515400059 99.9950516833143
5407.48724751637 5.32934013048548E-19 4.85026526500542E-12 4.98827044735795E-7 0.00489171133526825 99.9951077898328
5463.91222701148 5.07108982285415E-19 4.67136362717916E-12 4.86450790393377E-7 0.0048362891854375 99.9951632243591
5520.92597873393 4.82546606348525E-19 4.49914663514875E-12 4.74389455434554E-7 0.00478153028082659 99.9952179953252
5578.53464628783 4.59184612625433E-19 4.33336139652238E-12 4.62634837093317E-7 0.00472742630775856 99.9952721110531
5636.74443738334 4.3696382575771E-19 4.17376470130846E-12 4.51178950966838E-7 0.00467396906107185 99.9953255797558
5695.56162450562 4.15828012320637E-19 4.02012264691442E-12 4.40014025082663E-7 0.00462115044265207 99.9953784095393
5754.99254559073 3.95723733354509E-19 3.87221027783132E-12 4.29132494130191E-7 0.00456896245998417 99.9954306084037
5815.04360470856 3.76600204347609E-19 3.72981123942376E-12 4.18526993851866E-7 0.00451739722472482 99.9954821842446
5875.72127275291 3.5840916229127E-19 3.59271744526616E-12 4.08190355589512E-7 0.00446644695129468 99.9955331448548
5937.03208813881 3.411047394471E-19 3.46072875749045E-12 3.98115600981526E-7 0.00441610395549056 99.9955834979255
5998.98265750703 3.24643343484765E-19 3.33365267963018E-12 3.88295936806605E-7 0.0043663606531166 99.9956332510476
6061.57965643604 3.08983543666302E-19 3.2113040614673E-12 3.78724749969922E-7 0.00431720955863484 99.9956824117134
6124.82983016127 2.94085962769546E-19 3.09350481540775E-12 3.69395602627723E-7 0.00426864328383443 99.9957309873175
6188.73999430204 2.79913174458996E-19 2.98008364393028E-12 3.60302227446477E-7 0.00422065453651939 99.9957789851583
6253.31703559594 2.66429605827367E-19 2.87087577767173E-12 3.51438522992772E-7 0.00417323611921482 99.9958264124394
6318.56791264091 2.53602198776114E-19 2.76572977129849E-12 3.42799544088699E-7 0.00412638910596582 99.9958732680917
6384.49965664511 2.41402229939506E-19 2.66452573751726E-12 3.34384200297196E-7 0.00408014592325947 99.9959195196899
6451.11937218456 2.29794053221936E-19 2.56706965328646E-12 3.26180219715968E-7 0.00403444549613132 99.9959652283211
6518.43423796871 2.18748729114027E-19 2.47322110592211E-12 3.1818217935187E-7 0.00398928119316332 99.9960104006222
6586.45150761397 2.08238744490909E-19 2.38284500210036E-12 3.10384798157579E-7 0.00394464646690313 99.9960550431459
6655.17851042537 1.98237941765126E-19 2.29581136415818E-12 3.02782933245628E-7 0.00390053485276622 99.996099162362
6724.62265218632 1.88721451584934E-19 2.2119951342761E-12 2.95371576205234E-7 0.00385693996795282 99.9961427646583
6794.79141595664 1.79665628899317E-19 2.13127598623503E-12 2.88145849519067E-7 0.00381385551037941 99.9961858563416
6865.6923628789 1.71047992220043E-19 2.05353814445133E-12 2.8110100307724E-7 0.00377127525762458 99.9962284436393
6937.33313299317 1.62847165919703E-19 1.97867021000557E-12 2.74232410785779E-7 0.00372919306588901 99.9962705326997
7009.72144606033 1.55042825412884E-19 1.90656499339229E-12 2.67535567267025E-7 0.00368760286896958 99.9963121295935
7082.86510239389 1.4761564507533E-19 1.83711935372823E-12 2.61006084649399E-7 0.00364649867724713 99.9963532403148
7156.7719837005 1.40547248763346E-19 1.77023404416716E-12 2.54639689444082E-7 0.00360587457668783 99.9963938707819
7231.45005392933 1.33820162802656E-19 1.70581356327938E-12 2.48432219506209E-7 0.00356572472785804 99.9964340268382
7306.90736013015 1.27417771322548E-19 1.64376601216325E-12 2.42379621078265E-7 0.00352604336495232 99.9964737142538
7383.15203332053 1.21324273817456E-19 1.58400295706541E-12 2.36477945913395E-7 0.00348682479483448 99.9965129387256
7460.19228936196 1.15524644824062E-19 1.52643929729544E-12 2.30723348476467E-7 0.00344806339609157 99.996551705879
7538.03642984517 1.10004595607682E-19 1.47099313822836E-12 2.25112083220718E-7 0.00340975361810045 99.9965900212683
7616.69284298471 1.04750537757072E-19 1.4175856691974E-12 2.19640501937919E-7 0.003371889980107 99.996627890378
7696.17000452279 9.97495485918911E-20 1.36614104608657E-12 2.14305051180048E-7 0.00333446707031744 99.9966653186233
7776.47647864265 9.49893382918791E-20 1.31658627844034E-12 2.09102269750497E-7 0.00329747954500213 99.9967023113514
