T Z1 Z2 Z3 Z4 Z5 Z6 Z7 Z8
331.349978031874 1.6609383771987E-18 1.32738403674056E-13 2.00292037344369E-9 6.68638441277219E-6 0.0126179192703731 3.1215553707318 18.2213076999141 78.6445123216963
334.807483313045 1.46908588325026E-18 1.19160533392027E-13 1.82662672525586E-9 6.1975324389429E-6 0.0119004552074448 2.95792462168203 17.6864933748349 79.3436753489164
338.301066287175 1.29933062984675E-18 1.069646771532E-13 1.66571186383716E-9 5.74383575969911E-6 0.0112223739212221 2.80277809406474 17.1653970728213 80.0205967136911
341.831103410646 1.14915088285037E-18 9.60122155158908E-14 1.51886775048313E-9 5.32288418966063E-6 0.0105817449539845 2.65571790388192 16.6579655424115 80.6757294843494
345.397975068013 1.0163076373004E-18 8.61780427378684E-14 1.38489204761586E-9 4.93241589948792E-6 0.0099767044347483 2.51635929400622 16.1641145547969 81.3095445129613
349.002065612991 8.98813844716117E-19 7.73493135705323E-14 1.26268038720679E-9 4.57031046150143E-6 0.00940545605820746 2.38433085094524 15.683731877694 81.9225272437293
352.643763409877 7.94906833450466E-19 6.94242964552924E-14 1.15121909316651E-9 4.2345819432602E-6 0.00886627158871852 2.25927462860567 15.2166801144355 82.5151747496369
356.32346087539 7.03023615785905E-19 6.23113255247251E-14 1.04957834628725E-9 3.92337209057622E-6 0.00835749094067365 2.14084618873812 14.7627994014522 83.0879929944473
360.041554520966 6.21778801000686E-19 5.59278441467488E-14 9.56905778298875E-10 3.63494363534919E-6 0.00787752188417184 2.02871456732668 14.3219099596411 83.6414943152474
363.798444995477 5.49944857618018E-19 5.01995331022466E-14 8.72420479985087E-10 3.36767375794572E-6 0.0074248394221997 1.92256217571213 13.8938144971593 84.1761951191602
367.594537128408 4.86434490489474E-19 4.5059516849113E-14 7.95407407064218E-10 3.12004772863818E-6 0.00699798488265282 1.822084644724 13.4783004629694 84.6926137865807
371.430239973479 4.30284919279262E-19 4.04476416931833E-14 7.25212166630063E-10 2.89065274785962E-6 0.00659556476552691 1.72699061955321 13.0751421519941 85.1912687723091
375.305966852723 3.80643864346438E-19 3.63098200545204E-14 6.61236166336445E-10 2.67817200073286E-6 0.00621624938256468 1.63700151254227 12.6841026640341 85.6726768952078
379.222135401024 3.36757064012496E-19 3.25974353819725E-14 6.02932108157434E-10 2.48137893747539E-6 0.00585877132360243 1.55185122050948 12.3049357196917 86.1373518064933
383.179167611118 2.97957163808075E-19 2.92668026265222E-14 5.4979980842839E-10 2.2991317878548E-6 0.0055219237808663 1.47128581266933 11.9373873374287 86.5858026264395
387.17748987907 2.63653833576962E-19 2.62786795320519E-14 5.01382325939554E-10 2.13036831485154E-6 0.00520455875955774 1.39506319466864 11.5811973765933 87.0185327391088
391.217533050218 2.33324982344025E-19 2.35978243385181E-14 4.57262380082401E-10 1.9741008100521E-6 0.00490558520026775 1.32295275373342 11.2361009518067 87.4360387347015
395.299732465598 2.06508953696459E-19 2.11925958155516E-14 4.17059041412542E-10 1.82941133102034E-6 0.00462396703609225 1.25473498941918 10.9018297245047 87.8388094892116
